u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,tokyo_dura,tokyo_fare,tokyo_tran,L01_005,lvalue,L01_044,L01_045,L01_046,L01_047
1084,10,センチュリオンレディースホステル上野公園,東京都台東区上野２丁目１１-１３,2016年11月,2016,東京都,13_東京都,139,直営,CENTURION HOTELS,東京都/台東区/上野/二丁目/１１番,139.7706,35.7092,5,7,55,802,2,81,1235,1,17,133,0,2018,1790000,中高層の店舗ビルの多い繁華な商業地域,上野,690,商業
172,142,アパホテル京成上野駅前,東京都台東区上野２丁目１４-２６,2016年3月,2016,東京都,13_東京都,292,直営,アパホテルズ＆リゾーツ,東京都/台東区/上野/二丁目/１４番,139.77296,35.71129,5,7,53,648,1,77,1235,1,16,133,0,2018,1820000,飲食店、ホテル、事務所ビルの混在する商業地域,上野,620,商業
1475,72,東横INN後楽園文京区役所前,東京都文京区小石川２丁目２-１１,2004年2月,2004,東京都,13_東京都,165,NA,東横INN,東京都/文京区/小石川/二丁目/２番,139.7515,35.70966,5,7,59,604,1,98,1409,2,21,165,0,2018,2060000,中高層の店舗、事務所ビルが多い商業地域,春日,0,商業
19,4,アゴーラ・プレイス浅草,東京都台東区寿２-２-９,2012年7月,2012,東京都,13_東京都,145,所有直営,アゴーラ・ホテルアライアンス,東京都/台東区/寿/二丁目/２番,139.79077,35.70896,5,7,55,655,0,77,1276,0,22,298,1,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
1619,216,東横INN上野田原町駅,東京都台東区寿３-１９-５,2010年7月,2010,東京都,13_東京都,138,NA,東横INN,東京都/台東区/寿/三丁目/１９番,139.79135,35.7079,5,7,53,604,0,77,1276,0,24,298,1,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
2189,17,ホテル法華クラブ浅草,東京都台東区駒形１丁目４-１７,2015年5月,2015,東京都,13_東京都,186,直営,ホテル法華クラブグループ,東京都/台東区/駒形/一丁目/４番,139.79451,35.707,5,7,52,655,0,74,1276,0,28,298,1,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
198,168,アパホテル浅草雷門,東京都台東区雷門２丁目１４-１,2017年10月,2017,東京都,13_東京都,126,直営,アパホテルズ＆リゾーツ,東京都/台東区/雷門/二丁目/１４番,139.79515,35.71024,5,7,52,655,0,74,1276,0,25,298,1,2018,820000,中高層の事務所、低層の店舗等が多い商業地域,浅草,280,商業
2107,21,ホテルウィングインターナショナルセレクト浅草駒形,東京都台東区駒形２丁目７-５,2016年12月,2016,東京都,13_東京都,69,賃貸,ホテルウィングインターナショナル,東京都/台東区/駒形/二丁目/７番,139.79601,35.70829,5,7,50,655,0,72,1276,0,26,298,1,2018,820000,中高層の事務所、低層の店舗等が多い商業地域,浅草,280,商業
2248,6,ホテルマイステイズ浅草,東京都墨田区本所１丁目２１-１１,1990年6月,1990,東京都,13_東京都,160,賃貸,ホテルマイステイズマネジメント,東京都/墨田区/本所/一丁目/２１番,139.79729,35.70389,5,7,57,655,0,79,1276,0,32,307,1,2018,480000,中層の事務所、共同住宅等が混在する商業地域,浅草,570,近商
2640,52,ホテルリブマックス浅草スカイフロント,東京都墨田区業平１丁目１０-４,2016年3月,2016,東京都,13_東京都,43,賃貸,リブマックスホテルズ＆リゾーツ,東京都/墨田区/業平/一丁目/１０番,139.8107,35.7086,5,7,56,655,0,74,1162,0,32,328,2,2018,605000,中高層の店舗兼共同住宅が多い川沿いの商業地域,押上,160,商業
165,135,アパホテル御徒町駅北S,東京都台東区上野６丁目７-１９,2015年9月,2015,東京都,13_東京都,72,FC,アパホテルズ＆リゾーツ,東京都/台東区/上野/六丁目/７番,139.77608,35.7095,5,7,48,648,1,81,1235,1,13,133,0,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
545,28,ドーミーイン上野・御徒町,東京都台東区上野6丁目7番22号,2015年5月,2015,東京都,13_東京都,106,賃貸,共立メンテナンス,東京都/台東区/上野/六丁目/７番,139.77608,35.7095,5,7,48,648,1,82,1235,1,13,133,0,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
1087,13,センチュリオンホテル＆スパ上野駅前,東京都台東区上野６丁目８-１６,2017年7月,2017,東京都,13_東京都,93,賃貸直営,CENTURION HOTELS,東京都/台東区/上野/六丁目/８番,139.77568,35.70955,5,7,53,648,1,80,1235,1,14,133,0,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
2553,2,リッチモンドホテル東京武蔵野,東京都武蔵野市中町２-４-１,1996年4月,1996,東京都,13_東京都,145,賃貸,リッチモンドホテルズ,東京都/武蔵野市/中町/二丁目/４番,139.56219,35.70683,5,7,84,795,2,125,1664,3,38,388,0,2018,620000,中層の店舗付マンションの多い近隣商業地域,三鷹,800,近商
2586,35,リッチモンドホテルプレミア東京押上,東京都墨田区押上１丁目１０-３,2015年12月,2015,東京都,13_東京都,260,賃貸,リッチモンドホテルズ,東京都/墨田区/押上/一丁目/１０番,139.81364,35.71037,5,7,54,655,0,69,1162,0,25,319,1,2018,847000,店舗、事務所等が建ち並ぶ駅近くの商業地域,押上,170,商業
2595,7,ホテルリブマックス後楽園,東京都文京区小石川３丁目１-２,2010年1月,2010,東京都,13_東京都,50,所有直営,リブマックスホテルズ＆リゾーツ,東京都/文京区/小石川/三丁目/１番,139.74577,35.71108,5,7,66,604,1,104,1409,2,24,165,0,2018,1330000,中高層店舗、事務所、マンションのある商業地域,後楽園,750,商業
813,32,ホテルサンルート浅草,東京都台東区雷門１丁目８-５,1998年2月,1998,東京都,13_東京都,120,FC,サンルートホテルチェーン,東京都/台東区/雷門/一丁目/８番,139.79213,35.71064,5,7,57,802,2,79,1276,0,21,298,1,2018,993000,事務所ビル、店舗付マンションが多い商業地域,田原町,200,商業
2374,10,三井ガーデンホテル上野,東京都台東区東上野３丁目１９-７,2010年9月,2010,東京都,13_東京都,245,賃貸,三井ガーデンホテルズ,東京都/台東区/東上野/三丁目/１９番,139.77802,35.71166,5,7,51,648,1,83,1235,1,13,154,0,2018,820000,中高層の店舗、事務所ビルの多い商業地域,上野,360,商業
196,166,アパホテル浅草田原町駅前,東京都台東区西浅草１丁目２-３,2017年8月,2017,東京都,13_東京都,465,直営,アパホテルズ＆リゾーツ,東京都/台東区/西浅草/一丁目/２番,139.79022,35.71036,5,7,56,655,0,78,1276,0,22,298,1,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2441,7,BUNKA HOSTEL TOKYO,東京都台東区浅草１-１３-５,2015年12月,2015,東京都,13_東京都,128,MC,UDS,東京都/台東区/浅草/一丁目/１３番,139.79329,35.71195,5,7,57,655,0,79,1276,0,24,298,1,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2443,2,ユニゾイン浅草,東京都台東区浅草１丁目９-２,1992年7月,1992,東京都,13_東京都,121,直営,ホテルユ二ゾグループ,東京都/台東区/浅草/一丁目/９番,139.79283,35.71156,5,7,57,655,0,79,1276,0,23,298,1,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2479,10,リーガロイヤルホテル東京,東京都新宿区戸塚町１丁目１０４-１９,1994年5月,1994,東京都,13_東京都,126,賃貸,リーガロイヤルホテルグループ,東京都/新宿区/戸塚町/一丁目/１０４番地,139.72224,35.71008,5,7,74,747,1,108,1461,1,35,165,1,2018,465000,住宅、アパート、作業所等が混在する住宅地域,護国寺,1300,1住居
819,38,ホテルサンルート高田馬場,東京都新宿区高田馬場１丁目２７-７,2005年7月,2005,東京都,13_東京都,197,MC,サンルートホテルチェーン,東京都/新宿区/高田馬場/一丁目/２７番,139.70497,35.71247,5,7,61,601,1,101,1473,1,28,195,1,2018,3270000,中高層の商業ビルの建ち並ぶ駅前商業地域,高田馬場,100,商業
2307,65,マンスリーレジステイズ高田馬場,東京都新宿区高田馬場3-18-3,1989年7月,1989,東京都,13_東京都,185,賃貸,ホテルマイステイズマネジメント,東京都/新宿区/高田馬場/三丁目/１８番,139.69785,35.71444,5,7,67,601,1,107,1400,2,34,194,1,2018,1180000,中高層店舗併用住宅、事務所が建ち並ぶ商業地域,高田馬場,500,商業
2276,34,ホテルマイステイズ上野イースト,東京都台東区東上野５丁目５-６,2016年3月,2016,東京都,13_東京都,150,賃貸,ホテルマイステイズマネジメント,東京都/台東区/東上野/五丁目/５番,139.78238,35.71265,5,7,56,648,1,82,1431,1,20,298,1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
2277,35,ホテルマイステイズ上野稲荷町,東京都台東区松が谷１丁目５-７,1987年3月,1987,東京都,13_東京都,72,賃貸,ホテルマイステイズマネジメント,東京都/台東区/松が谷/一丁目/５番,139.78552,35.71175,5,7,57,802,2,83,1431,1,21,298,1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
2278,36,フレックステイイン上野入谷口,東京都台東区東上野５丁目５-１３,1985年12月,1985,東京都,13_東京都,97,賃貸,ホテルマイステイズマネジメント,東京都/台東区/東上野/五丁目/５番,139.78238,35.71265,5,7,57,648,1,82,1431,1,21,298,1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
834,53,フォーレスト本郷,東京都文京区本郷６丁目１６-４,2000年1月,2000,東京都,13_東京都,63,MC,サンルートホテルチェーン,東京都/文京区/本郷/六丁目/１６番,139.75845,35.71318,5,7,65,604,1,101,1327,2,21,165,0,2018,1010000,中規模一般住宅が多い高台の住宅地域,春日,400,1低専
540,23,ドーミーインEXPRESS浅草,東京都台東区花川戸１丁目３-４,1997年4月,1997,東京都,13_東京都,77,賃貸,共立メンテナンス,東京都/台東区/花川戸/一丁目/３番,139.79895,35.71196,5,7,54,655,0,76,1276,0,24,298,1,2018,2770000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,浅草,0,商業
1780,1,浅草ビューホテル,東京都台東区西浅草３丁目１７-１,1985年9月,1985,東京都,13_東京都,326,所有直営,ビューホテルズ＆リゾーツ,東京都/台東区/西浅草/三丁目/１７番,139.79196,35.71545,5,7,63,655,0,85,1276,0,25,339,1,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2138,7,ホテル京阪浅草,東京都台東区浅草２丁目１２-４,2009年11月,2009,東京都,13_東京都,178,所有直営,ホテル京阪チェーン,東京都/台東区/浅草/二丁目/１２番,139.79277,35.7149,5,7,61,655,0,83,1276,0,25,339,1,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2583,32,リッチモンドホテル浅草,東京都台東区浅草２-７-１０,2012年3月,2012,東京都,13_東京都,140,賃貸,リッチモンドホテルズ,東京都/台東区/浅草/二丁目/７番,139.79411,35.71511,5,7,59,655,0,81,1276,0,26,339,1,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2587,36,リッチモンドホテルプレミア浅草,東京都台東区浅草２丁目６-７,2015年12月,2015,東京都,13_東京都,270,賃貸,リッチモンドホテルズ,東京都/台東区/浅草/二丁目/６番,139.79369,35.71416,5,7,59,655,0,81,1276,0,25,339,1,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
170,140,アパホテル上野駅前,東京都台東区上野７丁目１２-１１,2016年1月,2016,東京都,13_東京都,181,所有直営,アパホテルズ＆リゾーツ,東京都/台東区/上野/七丁目/１２番,139.78033,35.71589,5,7,55,648,1,88,1431,1,17,154,0,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
827,46,ホテルサンルート“ステラ”上野,東京都台東区上野７丁目７-１,2011年3月,2011,東京都,13_東京都,95,FC,サンルートホテルチェーン,東京都/台東区/上野/七丁目/７番,139.77829,35.7138,5,7,52,648,1,83,1235,1,14,154,0,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
964,44,スーパーホテルJR上野入谷口,東京都台東区上野７丁目９-１４,2006年4月,2006,東京都,13_東京都,69,賃貸,スーパーホテル,東京都/台東区/上野/七丁目/９番,139.77974,35.71518,5,7,55,648,1,87,1431,1,17,154,0,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
285,16,ヴィアイン浅草,東京都台東区浅草２-３３-７,2014年6月,2014,東京都,13_東京都,190,FC,ヴィアインホテルチェーン,東京都/台東区/浅草/二丁目/３３番,139.79817,35.71511,5,7,59,655,0,81,1276,0,30,298,1,2018,849000,中高層の店舗、マンション等が建ち並ぶ商業地域,浅草,300,商業
1008,88,スーパーホテル浅草,東京都台東区浅草２丁目３３-１,2011年11月,2011,東京都,13_東京都,112,賃貸,スーパーホテル,東京都/台東区/浅草/二丁目/３３番,139.79817,35.71511,5,7,58,655,0,80,1276,0,30,298,1,2018,849000,中高層の店舗、マンション等が建ち並ぶ商業地域,浅草,300,商業
1411,8,東横MN浅草千東つくばエクスプレス,東京都台東区千束１丁目１５-１,1992年10月,1992,東京都,13_東京都,184,NA,東横INN,東京都/台東区/千束/一丁目/１５番,139.7924,35.71855,5,7,66,655,0,88,1276,0,29,339,1,2018,701000,中高層の事務所ビル、マンションが多い商業地域,つくばエクスプレス浅草,540,商業
1011,91,スーパーホテル東京・JR新小岩,東京都葛飾区新小岩１丁目３１-５,2013年4月,2013,東京都,13_東京都,110,賃貸,スーパーホテル,東京都/葛飾区/新小岩/一丁目/３１番,139.85851,35.7154,5,7,64,769,1,88,1317,2,18,165,0,2018,1370000,中規模の小売店舗が建ち並ぶ駅前の商業地域,新小岩,100,商業
2434,3,サイプレスイン東京,東京都葛飾区西新小岩１丁目２-５,2009年12月,2009,東京都,13_東京都,68,直営,ユーアンドアールホテルマネジメント,東京都/葛飾区/西新小岩/一丁目/２番,139.85739,35.71735,5,7,63,769,1,87,1317,2,17,165,0,2018,550000,小売店舗、飲食店等が多い駅に近い商業地域,新小岩,140,商業
705,1,HOTEL GRAPHY nezu,東京都台東区池之端４丁目５-１０,2013年3月,2013,東京都,13_東京都,60,直営,グローバルエージェンツ,東京都/台東区/池之端/四丁目/５番,139.76865,35.71705,5,7,63,648,1,87,1235,1,25,165,0,2018,688000,中規模一般住宅が多い比較的閑静な住宅地域,根津,400,1住居
893,32,ホテルメッツ目白,東京都豊島区目白１丁目４-１,2003年10月,2003,東京都,13_東京都,95,賃貸,JR東日本ホテルズ,東京都/豊島区/目白/一丁目/４番,139.70642,35.71978,5,7,63,601,1,99,1400,2,30,194,1,2018,880000,一般住宅、共同住宅が建ち並ぶ閑静な住宅地域,目白,450,1低専
2566,15,リッチモンドホテル東京目白,東京都豊島区目白３丁目５-１４,2006年5月,2006,東京都,13_東京都,120,賃貸,リッチモンドホテルズ,東京都/豊島区/目白/三丁目/５番,139.70494,35.72221,5,7,64,601,1,100,1400,2,31,194,1,2018,880000,一般住宅、共同住宅が建ち並ぶ閑静な住宅地域,目白,450,1低専
2002,21,スマイルホテル浅草,東京都台東区浅草６丁目３５-８,2010年8月,2010,東京都,13_東京都,96,賃貸,ホスピタリティパートナーズグループ,東京都/台東区/浅草/六丁目/３５番,139.80164,35.71818,5,7,64,655,0,86,1276,0,36,298,1,2018,429000,中低層営業所、住宅、作業所が混在する商業地域,浅草,1200,近商
1943,11,ベッセルイン上野入谷駅前,東京都台東区入谷１丁目２５-６,2011年2月,2011,東京都,13_東京都,75,賃貸,ベッセルグループ,東京都/台東区/入谷/一丁目/２５番,139.78607,35.72143,5,7,60,747,1,92,1471,3,26,154,0,2018,597000,中層の店舗兼マンション等が多い商業地域,入谷,230,商業
1530,127,東横INN鶯谷駅前,東京都台東区根岸１丁目２-１７,2006年8月,2006,東京都,13_東京都,95,NA,東横INN,東京都/台東区/根岸/一丁目/２番,139.77983,35.72154,5,7,56,648,2,87,1235,1,19,154,0,2018,500000,一般住宅のほかアパート等も混在する住宅地域,鴬谷,800,1住居
378,6,フォレスト・イン昭和館,東京都昭島市拝島町４０１７-３,1998年11月,1998,東京都,13_東京都,98,その他,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/昭島市/拝島町/４０１７番地,139.36458,35.7188,5,7,111,1282,3,155,2016,3,59,712,0,2018,142000,一般住宅の中に空地も見られる住宅地域,西武立川,1200,1低専
2498,11,ホデルリソル池袋,東京都豊島区南池袋２丁目３０-１４,2009年4月,2009,東京都,13_東京都,159,賃貸,リソルホテル&リゾーツ,東京都/豊島区/南池袋/二丁目/３０番,139.71616,35.72717,5,7,71,666,1,103,1400,2,27,195,0,2018,489000,中小規模一般住宅、アパートが建ち並ぶ住宅地域,東池袋,250,1住居
2604,16,ホテルリブマックス日暮里,東京都台東区谷中３丁目２-１２,2011年9月,2011,東京都,13_東京都,45,賃貸,リブマックスホテルズ＆リゾーツ,東京都/台東区/谷中/三丁目/２番,139.76474,35.72525,5,7,62,648,2,82,1235,1,22,154,0,2018,1160000,中高層の店舗付マンションが多い商業地域,千駄木,0,商業
