u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,L01_005,L01_006,L01_044,L01_045,L01_046,L01_047
2533,34,東京ベイコート倶楽部ホテル&スパリゾート,東京都江東区有明３丁目１-１５,2008年3月,2008,東京都,13_東京都,292,所有直営,リゾートトラスト,東京都/江東区/有明/三丁目/１番,139.785130000000009,35.630629999999996,5,7,1h0m,617,1,1h51m,"1,591",2,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2534,35,ホテルトラスティ東京ベイサイド,東京都江東区有明３丁目１-１５,2008年4月,2008,東京都,13_東京都,200,所有直営,リゾートトラスト,東京都/江東区/有明/三丁目/１番,139.785130000000009,35.630629999999996,5,7,1h0m,617,1,1h51m,"1,591",2,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2982,17,東京ベイ有明ワシントンホテル,東京都江東区有明３丁目７-１１,1999年6月,1999,東京都,13_東京都,830,賃貸,WHG,東京都/江東区/有明/三丁目/７番,139.792470000000009,35.633629999999997,5,7,53m,678,1,1h41m,"1,591",2,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2339,17,シェラトン都ホテル東京,東京都港区白金台1-1-50,1979年7月,1979,東京都,13_東京都,484,NA,マリオットインターナショナル,東京都/港区/白金台/一丁目/１番,139.729809999999986,35.638790000000000,5,7,44m,448,0,1h43m,"1,369",0,2018,1330000,一般住宅が建ち並ぶ区画整然とした住宅地域,白金台,290,1中専
168,138,アパホテル品川泉岳寺駅前,東京都港区高輪２丁目１６-３０,2015年12月,2015,東京都,13_東京都,563,所有直営,アパホテルズ＆リゾーツ,東京都/港区/高輪/二丁目/１６番,139.739010000000007,35.638739999999999,5,7,32m,448,0,1h31m,"1,369",0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
733,10,京急EXイン品川・泉岳寺駅前,東京都港区三田３-１１-２６,2016年6月,2016,東京都,13_東京都,120,MC,京急EXイン,東京都/港区/三田/三丁目/１１番,139.741780000000006,35.641230000000000,5,7,33m,448,0,1h32m,"1,369",0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
2124,14,ヴィラフォンテーヌ田町,東京都港区芝浦４丁目２-８,2006年10月,2006,東京都,13_東京都,173,所有直営,ホテルヴィラフォンテーヌ,東京都/港区/芝浦/四丁目/２番,139.744030000000009,35.641190000000002,5,7,39m,562,0,1h33m,"1,369",0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
2345,23,ウェスティンホテル東京,東京都目黒区三田1-4-1,1994年10月,1994,東京都,13_東京都,438,NA,マリオットインターナショナル,東京都/目黒区/三田/一丁目/４番,139.713639999999998,35.640949999999997,5,7,56m,561,1,1h56m,"1,483",1,2018,1140000,マンション、事務所等の混在する住宅地域,恵比寿,620,1住居
225,4,ザ・ビー三軒茶屋,東京都世田谷区太子堂２丁目１７-９,2004年11月,2004,東京都,13_東京都,118,直営,イシンホテルズグループ,東京都/世田谷区/太子堂/二丁目/１７番,139.670839999999998,35.644979999999997,5,7,1h5m,726,2,1h51m,"1,627",2,2018,2040000,小売店舗、飲食店、銀行等が建ち並ぶ商業地域,三軒茶屋,60,商業
412,40,ホテルJALシティ田町,東京都港区芝浦３丁目１６-１８,2000年3月,2000,東京都,13_東京都,160,MC,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/港区/芝浦/三丁目/１６番,139.749310000000008,35.641959999999997,5,7,39m,562,0,1h33m,"1,369",0,2018,1250000,マンション、事務所等が混在する住宅地域,田町,760,準工
2990,25,ホテルグレイスリー田町,東京都港区芝浦３丁目８-１,2008年10月,2008,東京都,13_東京都,216,賃貸,WHG,東京都/港区/芝浦/三丁目/８番,139.751020000000011,35.643569999999997,5,7,38m,562,0,1h32m,"1,369",0,2018,1250000,マンション、事務所等が混在する住宅地域,田町,760,準工
1105,13,相鉄フレッサイン東京田町,東京都港区芝浦３丁目１４-２１,2013年6月,2013,東京都,13_東京都,139,賃貸,相鉄フレッサイン,東京都/港区/芝浦/三丁目/１４番,139.747669999999999,35.642530000000001,5,7,38m,562,0,1h32m,"1,369",0,2018,4580000,高層店舗兼事務所ビルが建ち並ぶ駅前商業地域,田町,170,商業
2299,57,フレックステイイン白金,東京都港区白金５丁目１０-１５,1985年1月,1985,東京都,13_東京都,84,賃貸,ホテルマイステイズマネジメント,東京都/港区/白金/五丁目/１０番,139.724750000000000,35.644810000000000,5,7,54m,448,0,1h51m,"1,369",1,2018,1320000,マンション、一般住宅等が見られる住宅地域,広尾,480,1中専
129,99,アパホテル三田駅前,東京都港区芝４丁目４-８,2012年11月,2012,東京都,13_東京都,155,所有直営,アパホテルズ＆リゾーツ,東京都/港区/芝/四丁目/４番,139.749560000000002,35.648220000000002,5,7,37m,562,0,1h31m,"1,369",0,2018,2950000,高層の事務所等が建ち並ぶ商業地域,三田,230,商業
539,22,ドーミーインEXPRESS目黒青葉台,東京都目黒区青葉台３丁目２１-８,1996年4月,1996,東京都,13_東京都,50,賃貸,共立メンテナンス,東京都/目黒区/青葉台/三丁目/２１番,139.692029999999988,35.649349999999998,5,7,1h8m,726,2,1h56m,"1,597",2,2018,978000,共同住宅、事務所、店舗等が混在する住宅地域,池尻大橋,760,1住居
2609,21,ホテルリブマックス調布駅前,東京都調布市布田４丁目２-６,2012年6月,2012,東京都,13_東京都,43,賃貸,リブマックスホテルズ＆リゾーツ,東京都/調布市/布田/四丁目/２番,139.544360000000012,35.651220000000002,5,7,1h23m,838,2,1h58m,"1,606",2,2018,507000,共同住宅が多く見られる交通至便な住宅地域,調布,230,1住居
2365,1,ホテルザセレスティン東京芝,東京都港区芝３丁目２３-１,2017年11月,2017,東京都,13_東京都,243,賃貸,三井ガーデンホテルズ,東京都/港区/芝/三丁目/２３番,139.748790000000014,35.651069999999997,5,7,38m,562,0,1h33m,"1,369",0,2018,3130000,中高層の事務所ビルが建ち並ぶ商業地域,芝公園,0,商業
696,24,くれたけインプレミアム浜松町,東京都港区芝1丁目8-18,2013年11月,2013,東京都,13_東京都,40,直営,くれたけホテルチェーン,東京都/港区/芝/一丁目/８番,139.755220000000008,35.650419999999997,5,7,37m,483,0,1h34m,"1,318",0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
1120,5,チサンポテル浜松町,東京都港区芝浦１丁目３-１０,2003年8月,2003,東京都,13_東京都,304,賃貸,ソラーレホテルズアンドリゾーツ,東京都/港区/芝浦/一丁目/３番,139.755519999999990,35.650069999999999,5,7,37m,483,0,1h36m,"1,318",0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
2117,7,ヴィラフォンテーヌ浜松町,東京都港区芝１丁目６-５,2001年7月,2001,東京都,13_東京都,119,所有直営,ホテルヴィラフォンテーヌ,東京都/港区/芝/一丁目/６番,139.754870000000011,35.652000000000001,5,7,37m,483,0,1h32m,"1,318",0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
331,43,調布クレストンホテル,東京都調布市小島町１丁目３８?１,2009年6月,2009,東京都,13_東京都,44,所有直営,HMIホテルグループ,東京都/調布市/小島町,139.543777000000006,35.652780000000000,5,8,1h23m,838,2,1h58m,"1,606",2,2018,1370000,小売店舗、事務所等が建ち並ぶ駅に近い商業地域,調布,230,商業
890,29,ホテルメッツ渋谷,東京都渋谷区渋谷３丁目２９-１７,2001年11月,2001,東京都,13_東京都,194,賃貸,JR東日本ホテルズ,東京都/渋谷区/渋谷/三丁目/２９番,139.703550000000007,35.655949999999997,5,7,54m,572,1,1h50m,"1,473",1,2018,1980000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,渋谷,400,商業
2571,20,リッチモンドホテル東京芝,東京都港区芝公園２丁目３-４,2007年10月,2007,東京都,13_東京都,105,MC,リッチモンドホテルズ,東京都/港区/芝公園/二丁目/３番,139.752150000000000,35.656540000000000,5,7,35m,562,0,1h27m,"1,318",0,2018,1980000,中高層の事務所ビルが建ち並ぶ商業地域,大門,220,商業
480,8,晴海ダランドホテル,東京都中央区晴海３丁目８-１,1999年9月,1999,東京都,13_東京都,210,所有直営,カラカミ観光,東京都/中央区/晴海/三丁目/８番,139.779539999999997,35.654780000000002,5,7,54m,604,1,1h43m,"1,318",1,2018,995000,高層マンションのほか未利用地も多い住宅地域,勝どき,900,商業
1324,7,東急ステイ渋谷新南口,東京都渋谷区渋谷３丁目２６-２１,2003年3月,2003,東京都,13_東京都,150,賃貸,東急ステイ,東京都/渋谷区/渋谷/三丁目/２６番,139.705369999999988,35.654620000000001,5,7,55m,572,1,1h51m,"1,473",1,2018,1980000,中高層の店舗、事務所ビルの建ち並ぶ商業地域,渋谷,650,商業
240,4,ホテルインターコンチネンタル東京ベイ,東京都港区海岸１丁目１６-２,1995年9月,1995,東京都,13_東京都,328,FC,インターコンチネンタル、ANAクラウンプラザホテル、ホリディ・イン、ANAホテル,東京都/港区/海岸/一丁目/１６番,139.762470000000008,35.652900000000002,5,7,38m,483,0,1h35m,"1,318",0,2018,2260000,事務所ビル、マンション等が混在する商業地域,浜松町,400,準工
1311,11,アジュール竹芝,東京都港区海岸１丁目１１-２,2017年4月,2017,東京都,13_東京都,122,直営,TKPホテル＆リゾート事業,東京都/港区/海岸/一丁目/１１番,139.763409999999993,35.655239999999999,5,7,39m,483,0,1h34m,"1,318",0,2018,2260000,事務所ビル、マンション等が混在する商業地域,浜松町,400,準工
131,101,アパホテル渋谷道玄坂上,東京都渋谷区円山町２０-１,2012年11月,2012,東京都,13_東京都,173,所有直営,アパホテルズ＆リゾーツ,東京都/渋谷区/円山町/２０番,139.694889999999987,35.656269999999999,5,7,58m,696,2,1h53m,"1,473",1,2018,860000,住宅、アパート、マンションが混在する住宅地域,神泉,120,1住居
1321,4,東急ステイ渋谷,東京都渋谷区神泉町８-１４,1999年1月,1999,東京都,13_東京都,124,賃貸,東急ステイ,東京都/渋谷区/神泉町/８番,139.693649999999991,35.655340000000002,5,7,58m,696,2,1h55m,"1,473",1,2018,860000,住宅、アパート、マンションが混在する住宅地域,神泉,120,1住居
2666,78,ホテルリブマックス豊洲駅前,東京都江東区豊洲5-5-34,2017年10月,2017,東京都,13_東京都,65,賃貸,リブマックスホテルズ＆リゾーツ,東京都/江東区/豊洲/五丁目/５番,139.796809999999994,35.653340000000000,5,7,1h1m,717,2,1h44m,"1,489",2,2018,972000,中層の店舗兼事務所ビルが建ち並ぶ商業地域,豊洲,0,商業
2198,7,マロウドイン八王子,東京都八王子市三崎町６-１１,1988年4月,1988,東京都,13_東京都,209,直営,ホテルマロウドチェーン,東京都/八王子市/三崎町/６番,139.336039999999997,35.656750000000002,5,7,1h36m,"1,190",1,2h26m,"2,178",2,2018,389000,中規模店舗が密集する既成商業地域,八王子,440,商業
1823,12,東京新木場店,東京都江東区新木場１丁目９-９,2006年3月,2006,東京都,13_東京都,23,賃貸直営,ファミリーロッジ旅籠屋,東京都/江東区/新木場/一丁目/９番,139.836379999999991,35.646110000000000,5,7,1h8m,740,1,1h41m,"1,324",1,2018,371000,中高層マンションが多い区画整然とした住宅地域,西葛西,1200,1中専
1650,247,東横INN東京八王子駅北口,東京都八王子市三崎町２-９,2016年6月,2016,東京都,13_東京都,155,NA,東横INN,東京都/八王子市/三崎町/２番,139.336980000000011,35.656849999999999,5,7,1h35m,"1,190",1,2h25m,"2,178",2,2018,2570000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,八王子,0,商業
1096,4,相鉄フレッサイン浜松町大門,東京都港区芝大門１-２-７,2011年11月,2011,東京都,13_東京都,190,賃貸,相鉄フレッサイン,東京都/港区/芝大門/一丁目/２番,139.754289999999997,35.659430000000000,5,7,36m,562,0,1h28m,"1,318",0,2018,4290000,高層の店舗、事務所ビルが多い商業地域,大門,100,商業
2254,12,ホテルマイステイズ浜松町,東京都港区浜松町１丁目１８-１４,2009年6月,2009,東京都,13_東京都,105,賃貸,ホテルマイステイズマネジメント,東京都/港区/浜松町/一丁目/１８番,139.755220000000008,35.658279999999998,5,7,35m,483,0,1h23m,"1,318",0,2018,4290000,高層の店舗、事務所ビルが多い商業地域,大門,100,商業
51,21,アバホテル西麻布,東京都港区西麻布４丁目４-５,2001年1月,2001,東京都,13_東京都,193,所有直営,アパホテルズ＆リゾーツ,東京都/港区/西麻布/四丁目/４番,139.723510000000005,35.657249999999998,5,7,1h4m,726,2,1h55m,"1,369",1,2018,1910000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,広尾,620,近商
